hour,long_coord,lat_coord,concentration(ppt)
10,-2.195,56.055,0.000653501
10,-2.145,55.455,0.000649924
10,-2.145,55.505,0.002297931
10,-2.145,55.555,0.002849826
10,-2.145,55.605,0.008907104
10,-2.145,55.655,0.008089776
10,-2.145,55.705,0.012510949
10,-2.145,55.755,0.017495717
10,-2.145,55.805,0.011154016
10,-2.145,55.855,0.015040627
10,-2.145,55.905,0.006192563
10,-2.145,55.955,0.001484674
10,-2.145,56.005,0.001485878
10,-2.145,56.055,0.000653501
10,-2.095,55.405,0.00064966
10,-2.095,55.455,0.001472897
10,-2.095,55.505,0.002297931
10,-2.095,55.555,0.006423707
10,-2.095,55.605,0.006430215
10,-2.095,55.655,0.013599903
10,-2.095,55.705,0.013614163
10,-2.095,55.755,0.015838932
10,-2.095,55.805,0.014746821
10,-2.095,55.855,0.010336749
10,-2.095,55.905,0.005361568
10,-2.095,55.955,0.001761943
10,-2.095,56.005,0.001208308
10,-2.045,55.405,0.001471839
10,-2.045,55.455,0.002021545
10,-2.045,55.505,0.00257255
10,-2.045,55.555,0.007248449
10,-2.045,55.605,0.006980635
10,-2.045,55.655,0.008365282
10,-2.045,55.705,0.012235146
10,-2.045,55.755,0.018324107
10,-2.045,55.805,0.017786888
10,-2.045,55.855,0.009229954
10,-2.045,55.905,0.004530574
10,-2.045,55.955,0.002593748
10,-2.045,56.005,0.001763447
10,-1.995,55.405,0.000923719
10,-1.995,55.455,0.001198573
10,-1.995,55.505,0.002847169
10,-1.995,55.555,0.006148794
10,-1.995,55.605,0.005604586
10,-1.995,55.655,0.008916295
10,-1.995,55.705,0.011959343
10,-1.995,55.755,0.013353754
10,-1.995,55.805,0.011430386
10,-1.995,55.855,0.009783352
10,-1.995,55.905,0.005638567
10,-1.995,55.955,0.002593748
10,-1.995,56.005,0.000930739
10,-1.945,55.455,0.001747221
10,-1.945,55.505,0.001199456
10,-1.945,55.555,0.002574912
10,-1.945,55.605,0.006705426
10,-1.945,55.655,0.008916294
10,-1.945,55.705,0.013062555
10,-1.945,55.755,0.013629885
10,-1.945,55.805,0.012535864
10,-1.945,55.855,0.012550338
10,-1.945,55.905,0.008131551
10,-1.945,55.955,0.001761943
10,-1.945,56.005,0.000653169
10,-1.895,55.355,0.000649366
10,-1.895,55.405,0.00064966
10,-1.895,55.455,0.002570194
10,-1.895,55.505,0.002847169
10,-1.895,55.555,0.007798277
10,-1.895,55.605,0.007255846
10,-1.895,55.655,0.008089776
10,-1.895,55.705,0.012510949
10,-1.895,55.755,0.010868576
10,-1.895,55.805,0.009772168
10,-1.895,55.855,0.008399859
10,-1.895,55.905,0.002868584
10,-1.895,55.955,0.00231648
10,-1.895,56.005,0.000930739
10,-1.845,55.305,0.000649074
10,-1.845,55.355,0.001196899
10,-1.845,55.455,0.001472897
10,-1.845,55.505,0.003945644
10,-1.845,55.555,0.003949482
10,-1.845,55.605,0.005329377
10,-1.845,55.655,0.008365282
10,-1.845,55.705,0.011683539
10,-1.845,55.755,0.00921179
10,-1.845,55.805,0.011983125
10,-1.845,55.855,0.010890147
10,-1.845,55.905,0.00508457
10,-1.845,55.955,0.002039211
10,-1.845,56.005,0.000653169
10,-1.795,55.255,0.000648781
10,-1.795,55.405,0.000923719
10,-1.795,55.455,0.002021545
10,-1.795,55.505,0.003396407
10,-1.795,55.555,0.002025084
10,-1.795,55.605,0.005879796
10,-1.795,55.655,0.00698775
10,-1.795,55.705,0.011407735
10,-1.795,55.755,0.011973099
10,-1.795,55.805,0.011983126
10,-1.795,55.855,0.009783352
10,-1.795,55.905,0.005361568
10,-1.795,55.955,0.002871017
10,-1.745,55.255,0.000648781
10,-1.745,55.355,0.000923133
10,-1.745,55.405,0.00064966
10,-1.745,55.455,0.000924248
10,-1.745,55.505,0.002297931
10,-1.745,55.555,0.002299998
10,-1.745,55.605,0.006980635
10,-1.745,55.655,0.010018321
10,-1.745,55.705,0.011407735
10,-1.745,55.755,0.013353755
10,-1.745,55.805,0.014194083
10,-1.745,55.855,0.008399859
10,-1.745,55.905,0.003145582
10,-1.745,55.955,0.003148285
10,-1.695,55.355,0.000649366
10,-1.695,55.405,0.000923719
10,-1.695,55.455,0.000924248
10,-1.695,55.505,0.003121788
10,-1.695,55.555,0.002849826
10,-1.695,55.605,0.003953327
10,-1.695,55.655,0.005885725
10,-1.695,55.705,0.014717376
10,-1.695,55.755,0.011144706
10,-1.695,55.805,0.010048538
10,-1.695,55.855,0.006739668
10,-1.695,55.905,0.003976577
10,-1.695,55.955,0.003702822
10,-1.695,56.005,0.001208308
10,-1.645,55.305,0.000649074
10,-1.645,55.355,0.000649366
10,-1.645,55.405,0.00064966
10,-1.645,55.455,0.000649924
10,-1.645,55.505,0.00257255
10,-1.645,55.555,0.004774224
10,-1.645,55.605,0.004228537
10,-1.645,55.655,0.007814269
10,-1.645,55.705,0.008925505
10,-1.645,55.755,0.00893566
10,-1.645,55.805,0.007284842
10,-1.645,55.855,0.010060051
10,-1.645,55.905,0.002314588
10,-1.645,55.955,0.002593748
10,-1.645,56.005,0.000930739
10,-1.595,55.305,0.000649074
10,-1.595,55.355,0.000649366
10,-1.595,55.405,0.00064966
10,-1.595,55.455,0.001747221
10,-1.595,55.505,0.002847169
10,-1.595,55.555,0.003674568
10,-1.595,55.605,0.004778957
10,-1.595,55.655,0.009191801
10,-1.595,55.705,0.008373898
10,-1.595,55.755,0.011144706
10,-1.595,55.805,0.00866669
10,-1.595,55.855,0.004802778
10,-1.595,55.905,0.001760591
10,-1.595,55.955,0.002039211
10,-1.595,56.005,0.000653169
10,-1.545,55.255,0.000648781
10,-1.545,55.355,0.001196899
10,-1.545,55.455,0.003393166
10,-1.545,55.505,0.00257255
10,-1.545,55.555,0.003674568
10,-1.545,55.605,0.003953328
10,-1.545,55.655,0.005059207
10,-1.545,55.705,0.005615864
10,-1.545,55.755,0.010316315
10,-1.545,55.805,0.009219429
10,-1.545,55.855,0.00618627
10,-1.545,55.905,0.002037589
10,-1.545,55.955,0.002871017
10,-1.545,56.005,0.001208308
10,-1.495,55.305,0.000922547
10,-1.495,55.355,0.000649366
10,-1.495,55.405,0.000923719
10,-1.495,55.455,0.001472897
10,-1.495,55.505,0.00257255
10,-1.495,55.555,0.00449931
10,-1.495,55.605,0.005329377
10,-1.495,55.655,0.008365282
10,-1.495,55.705,0.008925505
10,-1.495,55.755,0.008659529
10,-1.495,55.805,0.008943059
10,-1.495,55.855,0.005079476
10,-1.495,55.905,0.003422581
10,-1.495,55.955,0.00231648
10,-1.495,56.005,0.000653169
10,-1.445,55.305,0.000922547
10,-1.445,55.405,0.000923719
10,-1.445,55.455,0.003393166
10,-1.445,55.505,0.003121788
10,-1.445,55.555,0.00312474
10,-1.445,55.605,0.006980635
10,-1.445,55.655,0.008916294
10,-1.445,55.705,0.008925505
10,-1.445,55.755,0.009487922
10,-1.445,55.805,0.007008472
10,-1.445,55.855,0.005079476
10,-1.445,55.905,0.002314588
10,-1.445,55.955,0.000652869
10,-1.395,55.405,0.002568077
10,-1.395,55.455,0.002021545
10,-1.395,55.505,0.004494882
10,-1.395,55.555,0.00449931
10,-1.395,55.605,0.006430215
10,-1.395,55.655,0.005334713
10,-1.395,55.705,0.008098095
10,-1.395,55.755,0.005345957
10,-1.395,55.805,0.004244776
10,-1.395,55.855,0.002589189
10,-1.395,55.955,0.000652869
10,-1.395,56.005,0.000930739
10,-1.345,55.305,0.000649074
10,-1.345,55.355,0.000923133
10,-1.345,55.405,0.001471839
10,-1.345,55.455,0.002570194
10,-1.345,55.505,0.002023313
10,-1.345,55.555,0.005598966
10,-1.345,55.605,0.006705426
10,-1.345,55.655,0.006712244
10,-1.345,55.705,0.007822292
10,-1.345,55.755,0.007555005
10,-1.345,55.805,0.003968406
10,-1.345,55.855,0.00231249
10,-1.345,55.905,0.000929596
10,-1.345,55.955,0.000930137
10,-1.345,56.005,0.000653169
10,-1.295,55.405,0.001471839
10,-1.295,55.455,0.001747221
10,-1.295,55.505,0.002847169
10,-1.295,55.555,0.003949482
10,-1.295,55.605,0.006705425
10,-1.295,55.655,0.004508194
10,-1.295,55.705,0.005064258
10,-1.295,55.755,0.004793695
10,-1.295,55.805,0.003692036
10,-1.295,55.855,0.001759093
10,-1.295,55.905,0.001206595
10,-1.295,56.005,0.001208308
10,-1.245,55.255,0.000648781
10,-1.245,55.305,0.000922547
10,-1.245,55.355,0.000649366
10,-1.245,55.405,0.00064966
10,-1.245,55.455,0.001747221
10,-1.245,55.505,0.006142595
10,-1.245,55.555,0.002849826
10,-1.245,55.605,0.006430215
10,-1.245,55.655,0.005059206
10,-1.245,55.705,0.003685241
10,-1.245,55.755,0.004517564
10,-1.245,55.805,0.003968406
10,-1.245,55.855,0.001205696
10,-1.245,55.905,0.000652598
10,-1.245,55.955,0.000652869
10,-1.195,55.305,0.001469494
10,-1.195,55.355,0.000649366
10,-1.195,55.405,0.000923719
10,-1.195,55.455,0.002570194
10,-1.195,55.505,0.00257255
10,-1.195,55.555,0.004774224
10,-1.195,55.605,0.008081475
10,-1.195,55.655,0.003130663
10,-1.195,55.705,0.00368524
10,-1.195,55.755,0.002032386
10,-1.195,55.805,0.002862927
10,-1.195,55.855,0.001759093
10,-1.145,55.255,0.000921963
10,-1.145,55.305,0.001469494
10,-1.145,55.405,0.002019958
10,-1.145,55.455,0.00229587
10,-1.145,55.505,0.002847169
10,-1.145,55.555,0.002849826
10,-1.145,55.605,0.003127698
10,-1.145,55.655,0.00561022
10,-1.145,55.705,0.00368524
10,-1.145,55.755,0.004241433
10,-1.145,55.805,0.002586557
10,-1.145,55.855,0.001482394
10,-1.095,55.305,0.001196021
10,-1.095,55.355,0.001196899
10,-1.095,55.405,0.002019958
10,-1.095,55.455,0.002844518
10,-1.095,55.505,0.000924838
10,-1.095,55.555,0.001200342
10,-1.095,55.605,0.002577279
10,-1.095,55.655,0.005059207
10,-1.095,55.705,0.002306224
10,-1.095,55.755,0.001756255
10,-1.095,55.805,0.000928339
10,-1.095,55.855,0.001759093
10,-1.045,55.105,0.000647967
10,-1.045,55.305,0.000922547
10,-1.045,55.355,0.001470665
10,-1.045,55.405,0.001745898
10,-1.045,55.455,0.000649924
10,-1.045,55.505,0.003121788
10,-1.045,55.555,0.003674568
10,-1.045,55.605,0.003127698
10,-1.045,55.655,0.004232688
10,-1.045,55.705,0.003133634
10,-1.045,55.755,0.001203993
10,-1.045,55.805,0.002310188
10,-1.045,55.855,0.000928997
10,-1.045,55.905,0.000652598
10,-0.9949999,55.205,0.00119427
10,-0.9949999,55.255,0.000648781
10,-0.9949999,55.305,0.001196021
10,-0.9949999,55.355,0.001470665
10,-0.9949999,55.405,0.002019958
10,-0.9949999,55.505,0.00257255
10,-0.9949999,55.555,0.002299998
10,-0.9949999,55.605,0.002577279
10,-0.9949999,55.655,0.002304144
10,-0.9949999,55.705,0.00120301
10,-0.9949999,55.755,0.002032386
10,-0.9949999,55.805,0.001204709
10,-0.9949999,55.855,0.000652299
10,-0.9949999,55.905,0.000652598
10,-0.9450002,55.255,0.000648781
10,-0.9450002,55.305,0.001469494
10,-0.9450002,55.355,0.002018198
10,-0.9450002,55.405,0.001471839
10,-0.9450002,55.455,0.002570194
10,-0.9450002,55.505,0.002297931
10,-0.9450002,55.555,0.002849826
10,-0.9450002,55.605,0.002852488
10,-0.9450002,55.655,0.003130663
10,-0.9450002,55.705,0.00203042
10,-0.9450002,55.755,0.001480124
10,-0.9450002,55.805,0.001757448
10,-0.9450002,55.855,0.000652299
10,-0.895,55.255,0.001195144
10,-0.895,55.305,0.000649074
10,-0.895,55.355,0.001470665
10,-0.895,55.405,0.002019958
10,-0.895,55.455,0.003118842
10,-0.895,55.505,0.003121788
10,-0.895,55.555,0.002849826
10,-0.895,55.605,0.002026859
10,-0.895,55.655,0.002304144
10,-0.895,55.705,0.001754617
10,-0.895,55.755,0.001203993
10,-0.895,55.805,0.00065197
10,-0.8450003,55.305,0.000922547
10,-0.8450003,55.355,0.001196899
10,-0.8450003,55.405,0.001471839
10,-0.8450003,55.455,0.00229587
10,-0.8450003,55.505,0.002023313
10,-0.8450003,55.555,0.000925428
10,-0.8450003,55.605,0.001476439
10,-0.8450003,55.655,0.001202119
10,-0.8450003,55.705,0.001478814
10,-0.8450003,55.755,0.000651731
10,-0.8450003,55.805,0.000928339
10,-0.7950001,55.255,0.000648781
10,-0.7950001,55.305,0.000922547
10,-0.7950001,55.355,0.000923133
10,-0.7950001,55.405,0.00064966
10,-0.7950001,55.455,0.000649924
10,-0.7950001,55.505,0.004494882
10,-0.7950001,55.555,0.001475256
10,-0.7950001,55.605,0.001751649
10,-0.7950001,55.655,0.000651106
10,-0.7950001,55.705,0.000927207
10,-0.7449999,55.155,0.000648199
10,-0.7449999,55.255,0.000921963
10,-0.7449999,55.305,0.001196021
10,-0.7449999,55.355,0.000923133
10,-0.7449999,55.405,0.000923719
10,-0.7449999,55.455,0.000924248
10,-0.7449999,55.505,0.000650219
10,-0.7449999,55.555,0.000925428
10,-0.7449999,55.605,0.001476439
10,-0.6950002,55.255,0.000921963
10,-0.6950002,55.305,0.001196021
10,-0.6950002,55.355,0.001470665
10,-0.6950002,55.405,0.000923719
10,-0.6950002,55.455,0.000924248
10,-0.6950002,55.505,0.001199456
10,-0.6950002,55.555,0.000925428
10,-0.6950002,55.605,0.001201229
10,-0.6950002,55.705,0.000651403
10,-0.6950002,55.755,0.000651731
10,-0.645,55.205,0.00064849
10,-0.645,55.355,0.001470665
10,-0.645,55.405,0.001197779
10,-0.645,55.455,0.000924248
10,-0.645,55.505,0.000650219
10,-0.645,55.555,0.000925428
10,-0.645,55.605,0.00092602
10,-0.5950003,55.255,0.000648781
10,-0.5950003,55.305,0.001196021
10,-0.5950003,55.405,0.002019958
10,-0.5950003,55.455,0.000649924
10,-0.5950003,55.505,0.000650219
10,-0.5950003,55.605,0.00092602
10,-0.5450001,55.205,0.00064849
10,-0.5450001,55.305,0.001196021
10,-0.5450001,55.405,0.00064966
10,-0.5450001,55.505,0.000924838
10,-0.4949999,55.105,0.000647967
10,-0.4949999,55.155,0.000648199
10,-0.4949999,55.205,0.00092138
10,-0.4949999,55.255,0.000648781
10,-0.4949999,55.305,0.000649074
10,-0.4949999,55.355,0.000649366
10,-0.4949999,55.405,0.00064966
10,-0.4949999,55.505,0.000650219
11,-3.195,55.655,0.000926613
11,-3.195,55.755,0.000651731
11,-3.145,55.655,0.000651106
11,-3.145,55.705,0.000651403
11,-3.145,55.755,0.001480124
11,-3.095,55.605,0.00065081
11,-3.095,55.655,0.002304144
11,-3.095,55.705,0.002306224
11,-3.095,55.755,0.002584648
11,-3.095,55.805,0.001757448
11,-3.095,55.855,0.001205696
11,-3.045,55.555,0.000925428
11,-3.045,55.605,0.001751649
11,-3.045,55.655,0.008365282
11,-3.045,55.705,0.004788454
11,-3.045,55.755,0.007555005
11,-3.045,55.805,0.001204709
11,-2.995,55.555,0.000925428
11,-2.995,55.605,0.002026859
11,-2.995,55.655,0.008365282
11,-2.995,55.705,0.013614163
11,-2.995,55.755,0.010040183
11,-2.995,55.805,0.005902993
11,-2.995,55.855,0.002035792
11,-2.945,55.555,0.001200342
11,-2.945,55.605,0.003402908
11,-2.945,55.655,0.012222371
11,-2.945,55.705,0.013889966
11,-2.945,55.755,0.013353754
11,-2.945,55.805,0.005073884
11,-2.945,55.855,0.002035792
11,-2.895,55.555,0.002025084
11,-2.895,55.605,0.005054166
11,-2.895,55.655,0.018559018
11,-2.895,55.705,0.017751213
11,-2.895,55.755,0.014458277
11,-2.895,55.805,0.006179363
11,-2.895,55.855,0.001205696
11,-2.845,55.555,0.001475256
11,-2.845,55.605,0.010007942
11,-2.845,55.655,0.015252942
11,-2.845,55.705,0.020509246
11,-2.845,55.755,0.015010538
11,-2.845,55.805,0.010877647
11,-2.845,55.855,0.000652299
11,-2.845,55.905,0.001206595
11,-2.795,55.505,0.000650219
11,-2.795,55.555,0.00312474
11,-2.795,55.605,0.007806265
11,-2.795,55.655,0.018283512
11,-2.795,55.705,0.018302821
11,-2.795,55.755,0.018876371
11,-2.795,55.805,0.005902994
11,-2.795,55.855,0.004526079
11,-2.795,55.905,0.001206595
11,-2.745,55.505,0.001199456
11,-2.745,55.555,0.003949482
11,-2.745,55.605,0.010558362
11,-2.745,55.655,0.022691615
11,-2.745,55.705,0.018578623
11,-2.745,55.755,0.021361551
11,-2.745,55.805,0.007284842
11,-2.745,55.855,0.003695983
11,-2.745,55.905,0.000929596
11,-2.695,55.505,0.001748694
11,-2.695,55.555,0.003674568
11,-2.695,55.605,0.014961718
11,-2.695,55.655,0.01993655
11,-2.695,55.705,0.019957639
11,-2.695,55.755,0.015838931
11,-2.695,55.805,0.007284841
11,-2.695,55.855,0.002035792
11,-2.645,55.405,0.00064966
11,-2.645,55.505,0.002297931
11,-2.645,55.555,0.006423708
11,-2.645,55.605,0.010283152
11,-2.645,55.655,0.021589589
11,-2.645,55.705,0.020509246
11,-2.645,55.755,0.010316313
11,-2.645,55.805,0.009772168
11,-2.645,55.855,0.002865887
11,-2.645,55.905,0.001206595
11,-2.595,55.455,0.000924248
11,-2.595,55.505,0.000924838
11,-2.595,55.555,0.005598966
11,-2.595,55.605,0.01276004
11,-2.595,55.655,0.014701929
11,-2.595,55.705,0.019957639
11,-2.595,55.755,0.013906015
11,-2.595,55.805,0.010601277
11,-2.595,55.855,0.005079476
11,-2.595,55.905,0.000652598
11,-2.595,55.955,0.000652869
11,-2.545,55.455,0.000649924
11,-2.545,55.505,0.00257255
11,-2.545,55.555,0.00449931
11,-2.545,55.605,0.011934411
11,-2.545,55.655,0.015252942
11,-2.545,55.705,0.019681837
11,-2.545,55.755,0.013906016
11,-2.545,55.805,0.007008472
11,-2.545,55.855,0.003695983
11,-2.545,55.905,0.000929596
11,-2.545,55.955,0.000652869
11,-2.495,55.455,0.000924248
11,-2.495,55.505,0.002297931
11,-2.495,55.555,0.00449931
11,-2.495,55.605,0.010283153
11,-2.495,55.655,0.013875409
11,-2.495,55.705,0.017751214
11,-2.495,55.755,0.013906016
11,-2.495,55.805,0.010601277
11,-2.495,55.855,0.004802777
11,-2.495,55.905,0.002037589
11,-2.495,55.955,0.000652869
11,-2.445,55.455,0.001747221
11,-2.445,55.505,0.001748694
11,-2.445,55.555,0.006973536
11,-2.445,55.605,0.013585669
11,-2.445,55.655,0.017732499
11,-2.445,55.705,0.010580325
11,-2.445,55.755,0.012801492
11,-2.445,55.805,0.010877647
11,-2.445,55.855,0.003142586
11,-2.445,55.905,0.002037589
11,-2.445,55.955,0.001207406
11,-2.445,56.005,0.000653169
11,-2.395,55.405,0.00064966
11,-2.395,55.455,0.000924248
11,-2.395,55.505,0.002023313
11,-2.395,55.555,0.006973536
11,-2.395,55.605,0.010558362
11,-2.395,55.655,0.012773384
11,-2.395,55.705,0.01168354
11,-2.395,55.755,0.014182146
11,-2.395,55.805,0.005350254
11,-2.395,55.855,0.003972682
11,-2.395,55.905,0.003422581
11,-2.395,56.005,0.001763447
11,-2.345,55.405,0.00064966
11,-2.345,55.455,0.001472897
11,-2.345,55.505,0.003671025
11,-2.345,55.555,0.006973536
11,-2.345,55.605,0.008356684
11,-2.345,55.655,0.01304889
11,-2.345,55.705,0.012786753
11,-2.345,55.755,0.015562802
11,-2.345,55.805,0.010048539
11,-2.345,55.855,0.005079476
11,-2.345,55.905,0.001483593
11,-2.345,55.955,0.000930137
11,-2.345,56.005,0.000653169
11,-2.345,56.055,0.000653501
11,-2.295,55.405,0.000923719
11,-2.295,55.455,0.001747221
11,-2.295,55.505,0.003671025
11,-2.295,55.555,0.005324052
11,-2.295,55.605,0.008356684
11,-2.295,55.655,0.00781427
11,-2.295,55.705,0.010856129
11,-2.295,55.755,0.011696968
11,-2.295,55.805,0.011706757
11,-2.295,55.855,0.006186271
11,-2.295,55.905,0.003699579
11,-2.295,55.955,0.001761943
11,-2.295,56.005,0.000653169
11,-2.245,55.405,0.001197779
11,-2.245,55.455,0.001747221
11,-2.245,55.505,0.003671025
11,-2.245,55.555,0.003399654
11,-2.245,55.605,0.006705426
11,-2.245,55.655,0.010569333
11,-2.245,55.705,0.01333836
11,-2.245,55.755,0.013077623
11,-2.245,55.805,0.011430386
11,-2.245,55.855,0.005909572
11,-2.245,55.905,0.002314588
11,-2.245,55.955,0.001484674
11,-2.245,56.005,0.000653169
11,-2.195,55.355,0.000649366
11,-2.195,55.455,0.002021545
11,-2.195,55.505,0.003945644
11,-2.195,55.555,0.005324052
11,-2.195,55.605,0.006705426
11,-2.195,55.655,0.009742814
11,-2.195,55.705,0.013889967
11,-2.195,55.755,0.013906016
11,-2.195,55.805,0.009219429
11,-2.195,55.855,0.007569763
11,-2.195,55.905,0.004253575
11,-2.195,55.955,0.001207406
11,-2.195,56.005,0.000653169
11,-2.195,56.055,0.000653501
11,-2.145,55.355,0.000649366
11,-2.145,55.455,0.001747221
11,-2.145,55.505,0.002297931
11,-2.145,55.555,0.004224396
11,-2.145,55.605,0.008081474
11,-2.145,55.655,0.009742815
11,-2.145,55.705,0.014717375
11,-2.145,55.755,0.010592445
11,-2.145,55.805,0.009495799
11,-2.145,55.855,0.007569763
11,-2.145,55.905,0.003976577
11,-2.145,55.955,0.001207406
11,-2.145,56.005,0.000930739
11,-2.145,56.055,0.000653501
11,-2.095,55.405,0.000923719
11,-2.095,55.455,0.002570194
11,-2.095,55.505,0.003671025
11,-2.095,55.555,0.006423708
11,-2.095,55.605,0.008907104
11,-2.095,55.655,0.012222371
11,-2.095,55.705,0.012235146
11,-2.095,55.755,0.008659528
11,-2.095,55.805,0.010877647
11,-2.095,55.855,0.00618627
11,-2.095,55.905,0.004530574
11,-2.095,55.955,0.002871017
11,-2.095,56.005,0.000653169
11,-2.045,55.405,0.001471839
11,-2.045,55.455,0.002021545
11,-2.045,55.505,0.0047695
11,-2.045,55.555,0.007523364
11,-2.045,55.605,0.010007942
11,-2.045,55.655,0.011395852
11,-2.045,55.705,0.015544787
11,-2.045,55.755,0.011420838
11,-2.045,55.805,0.011983126
11,-2.045,55.855,0.005079476
11,-2.045,55.905,0.003145582
11,-2.045,55.955,0.002039211
11,-2.045,56.005,0.000930739
11,-2.045,56.055,0.000931402
11,-1.995,55.355,0.000923133
11,-1.995,55.405,0.001471839
11,-1.995,55.455,0.002021545
11,-1.995,55.505,0.003396407
11,-1.995,55.555,0.006698622
11,-1.995,55.605,0.008631894
11,-1.995,55.655,0.009191801
11,-1.995,55.705,0.010580326
11,-1.995,55.755,0.013077622
11,-1.995,55.805,0.00866669
11,-1.995,55.855,0.006462969
11,-1.995,55.905,0.005915565
11,-1.995,55.955,0.001484674
11,-1.995,56.005,0.000930739
11,-1.995,56.055,0.000653501
11,-1.945,55.405,0.001745898
11,-1.945,55.455,0.00229587
11,-1.945,55.505,0.002847169
11,-1.945,55.555,0.005324052
11,-1.945,55.605,0.006705425
11,-1.945,55.655,0.010293826
11,-1.945,55.705,0.009477111
11,-1.945,55.755,0.014734408
11,-1.945,55.805,0.011706756
11,-1.945,55.855,0.008676557
11,-1.945,55.905,0.004253575
11,-1.945,55.955,0.000652869
11,-1.945,56.005,0.000653169
11,-1.895,55.405,0.001197779
11,-1.895,55.455,0.002021545
11,-1.895,55.505,0.002023313
11,-1.895,55.555,0.00449931
11,-1.895,55.605,0.007531055
11,-1.895,55.655,0.009467308
11,-1.895,55.705,0.009752916
11,-1.895,55.755,0.010592444
11,-1.895,55.805,0.006455733
11,-1.895,55.855,0.005079476
11,-1.895,55.905,0.004807572
11,-1.895,55.955,0.001207406
11,-1.895,56.005,0.000930739
11,-1.845,55.405,0.001197779
11,-1.845,55.455,0.001472897
11,-1.845,55.505,0.003121788
11,-1.845,55.555,0.004224396
11,-1.845,55.605,0.005054167
11,-1.845,55.655,0.011671358
11,-1.845,55.705,0.006443275
11,-1.845,55.755,0.009764052
11,-1.845,55.805,0.010324908
11,-1.845,55.855,0.004802777
11,-1.845,55.905,0.002314588
11,-1.845,55.955,0.001207406
11,-1.845,56.055,0.000653501
11,-1.795,55.255,0.000648781
11,-1.795,55.305,0.000922547
11,-1.795,55.355,0.001470665
11,-1.795,55.405,0.001471839
11,-1.795,55.455,0.001472897
11,-1.795,55.505,0.001199456
11,-1.795,55.555,0.006973536
11,-1.795,55.605,0.006980635
11,-1.795,55.655,0.00698775
11,-1.795,55.705,0.008373898
11,-1.795,55.755,0.011420838
11,-1.795,55.805,0.010601277
11,-1.795,55.855,0.007016366
11,-1.795,55.905,0.003145582
11,-1.795,55.955,0.001761943
11,-1.745,55.255,0.000921963
11,-1.745,55.405,0.000923719
11,-1.745,55.455,0.002021545
11,-1.745,55.505,0.003671025
11,-1.745,55.555,0.00449931
11,-1.745,55.605,0.006430215
11,-1.745,55.655,0.005610219
11,-1.745,55.705,0.009477112
11,-1.745,55.755,0.008383398
11,-1.745,55.805,0.009495799
11,-1.745,55.855,0.00618627
11,-1.745,55.905,0.002314588
11,-1.745,55.955,0.00231648
11,-1.745,56.005,0.000653169
11,-1.745,56.055,0.000653501
11,-1.695,55.255,0.000648781
11,-1.695,55.305,0.000649074
11,-1.695,55.355,0.000649366
11,-1.695,55.405,0.002294018
11,-1.695,55.455,0.003118842
11,-1.695,55.505,0.005044119
11,-1.695,55.555,0.003399654
11,-1.695,55.605,0.005879796
11,-1.695,55.655,0.006712245
11,-1.695,55.705,0.010304522
11,-1.695,55.755,0.009211791
11,-1.695,55.805,0.007561212
11,-1.695,55.855,0.00812316
11,-1.695,55.905,0.002868584
11,-1.695,55.955,0.001761943
11,-1.695,56.005,0.000653169
11,-1.695,56.055,0.000653501
11,-1.645,55.405,0.00064966
11,-1.645,55.455,0.002021545
11,-1.645,55.505,0.003396407
11,-1.645,55.555,0.003399654
11,-1.645,55.605,0.003953328
11,-1.645,55.655,0.008365282
11,-1.645,55.705,0.007822291
11,-1.645,55.755,0.006450481
11,-1.645,55.805,0.007561211
11,-1.645,55.855,0.007293064
11,-1.645,55.905,0.003422581
11,-1.645,55.955,0.001484674
11,-1.595,55.305,0.000922547
11,-1.595,55.355,0.000923133
11,-1.595,55.405,0.001745898
11,-1.595,55.455,0.001472897
11,-1.595,55.505,0.00257255
11,-1.595,55.555,0.00312474
11,-1.595,55.605,0.005604586
11,-1.595,55.655,0.006161232
11,-1.595,55.705,0.007822292
11,-1.595,55.755,0.009211791
11,-1.595,55.805,0.007008472
11,-1.595,55.855,0.003972681
11,-1.595,55.905,0.001760591
11,-1.595,55.955,0.002593748
11,-1.595,56.005,0.001208308
11,-1.545,55.305,0.000649074
11,-1.545,55.355,0.000649366
11,-1.545,55.405,0.001745898
11,-1.545,55.455,0.002570194
11,-1.545,55.505,0.002297931
11,-1.545,55.555,0.00449931
11,-1.545,55.605,0.005329377
11,-1.545,55.655,0.00781427
11,-1.545,55.705,0.008373898
11,-1.545,55.755,0.010040183
11,-1.545,55.805,0.007284842
11,-1.545,55.855,0.005632873
11,-1.545,55.905,0.003145582
11,-1.545,55.955,0.001207406
11,-1.545,56.005,0.000653169
11,-1.495,55.305,0.000649074
11,-1.495,55.355,0.000649366
11,-1.495,55.405,0.002019958
11,-1.495,55.455,0.001472897
11,-1.495,55.505,0.002847169
11,-1.495,55.555,0.003399654
11,-1.495,55.605,0.005329377
11,-1.495,55.655,0.00781427
11,-1.495,55.705,0.008098095
11,-1.495,55.755,0.007831136
11,-1.495,55.805,0.007284842
11,-1.495,55.855,0.005079476
11,-1.495,55.905,0.001760591
11,-1.495,55.955,0.001484674
11,-1.495,56.005,0.000653169
11,-1.495,56.055,0.000653501
11,-1.445,55.255,0.000921963
11,-1.445,55.305,0.001196021
11,-1.445,55.355,0.002018198
11,-1.445,55.405,0.000923719
11,-1.445,55.455,0.001747221
